id;vehicle_id;latitude;longitude;theta;speed;battery;doors;last_seen;created_at
503258;EZ10_G2-005;52.4821678665;13.3572250436;-0.6591185927;0;73;f;2018-03-20 12:49:42+01;2018-03-20 11:49:42.414974
503259;EZ10_G2-005;52.4821678652;13.3572250408;-0.6589336395;0;73;f;2018-03-20 12:49:42+01;2018-03-20 11:49:42.924309
503261;EZ10_G2-005;52.4821678689;13.3572250483;-0.659198761;0;73;f;2018-03-20 12:49:43+01;2018-03-20 11:49:43.952609
503267;EZ10_G2-005;52.4821678723;13.3572250622;-0.6588067412;0;73;f;2018-03-20 12:49:46+01;2018-03-20 11:49:46.912484
503269;EZ10_G2-005;52.4821678677;13.3572250638;-0.6587792039;0;73;f;2018-03-20 12:49:47+01;2018-03-20 11:49:47.933461
503270;EZ10_G2-005;52.4821678662;13.3572250682;-0.6585933566;0;73;f;2018-03-20 12:49:48+01;2018-03-20 11:49:48.41165
503271;EZ10_G2-005;52.4821678646;13.3572250673;-0.6589579582;0;73;f;2018-03-20 12:49:48+01;2018-03-20 11:49:48.91351
503272;EZ10_G2-005;52.4821678678;13.357225082;-0.6590862274;0;73;f;2018-03-20 12:49:49+01;2018-03-20 11:49:49.412312
503273;EZ10_G2-005;52.4821678621;13.3572250696;-0.6585648656;0;73;f;2018-03-20 12:49:49+01;2018-03-20 11:49:49.960904
503274;EZ10_G2-005;52.4821678602;13.3572250741;-0.6589565277;0;73;f;2018-03-20 12:49:50+01;2018-03-20 11:49:50.412635
503277;EZ10_G2-005;52.4821678577;13.3572250825;-0.6589533687;0;73;f;2018-03-20 12:49:51+01;2018-03-20 11:49:52.017026
503280;EZ10_G2-005;52.4821678634;13.3572251128;-0.6592736244;0;73;f;2018-03-20 12:49:53+01;2018-03-20 11:49:53.411682
503281;EZ10_G2-005;52.4821678583;13.3572251129;-0.659178853;0;73;f;2018-03-20 12:49:53+01;2018-03-20 11:49:53.912605
503284;EZ10_G2-005;52.4821678695;13.3572251418;-0.6591637135;0;73;f;2018-03-20 12:49:55+01;2018-03-20 11:49:55.412594
