id;vehicle_id;latitude;longitude;theta;speed;battery;doors;last_seen;created_at
601161;EZ10_G2-005;52.4819822;13.357425758;-2.2121274471;0;98;f;2018-03-27 13:14:16+02;2018-03-27 11:14:16.443743
601162;EZ10_G2-005;52.4819822003;13.3574257588;-2.2119445801;0;98;f;2018-03-27 13:14:16+02;2018-03-27 11:14:16.95889
601163;EZ10_G2-005;52.4819822012;13.3574257634;-2.2121415138;0;98;f;2018-03-27 13:14:17+02;2018-03-27 11:14:17.383745
601164;EZ10_G2-005;52.4819822005;13.3574257665;-2.2121207714;0;98;f;2018-03-27 13:14:17+02;2018-03-27 11:14:17.916352
601165;EZ10_G2-005;52.4819822005;13.3574257686;-2.2118463516;0;98;f;2018-03-27 13:14:18+02;2018-03-27 11:14:18.386559
601166;EZ10_G2-005;52.4819821999;13.3574257689;-2.2118492126;0;98;f;2018-03-27 13:14:18+02;2018-03-27 11:14:18.887612
601167;EZ10_G2-005;52.4819821995;13.3574257717;-2.2120573521;0;98;f;2018-03-27 13:14:19+02;2018-03-27 11:14:19.3855
601168;EZ10_G2-005;52.481982199;13.3574257733;-2.2121033669;0;98;f;2018-03-27 13:14:19+02;2018-03-27 11:14:19.887672
601169;EZ10_G2-005;52.4819821985;13.3574257773;-2.2120878696;0;98;f;2018-03-27 13:14:20+02;2018-03-27 11:14:20.386504
601170;EZ10_G2-005;52.4819821985;13.357425779;-2.211848259;0;98;f;2018-03-27 13:14:20+02;2018-03-27 11:14:20.888412
601171;EZ10_G2-005;52.481982199;13.3574257844;-2.2118911743;0;98;f;2018-03-27 13:14:21+02;2018-03-27 11:14:21.384048
601172;EZ10_G2-005;52.4819821965;13.3574257859;-2.2121002674;0;98;f;2018-03-27 13:14:21+02;2018-03-27 11:14:21.907821
601173;EZ10_G2-005;52.4819821964;13.3574257897;-2.2119297981;0;98;f;2018-03-27 13:14:22+02;2018-03-27 11:14:22.385616
601174;EZ10_G2-005;52.4819821957;13.3574257927;-2.2119295597;0;98;f;2018-03-27 13:14:22+02;2018-03-27 11:14:22.885013
601175;EZ10_G2-005;52.4819821934;13.3574257951;-2.2121236324;0;98;f;2018-03-27 13:14:23+02;2018-03-27 11:14:23.38366
601176;EZ10_G2-005;52.4819821931;13.3574257967;-2.2121224403;0;98;f;2018-03-27 13:14:23+02;2018-03-27 11:14:23.916482
601177;EZ10_G2-005;52.4819821927;13.3574257999;-2.2121033669;0;98;f;2018-03-27 13:14:24+02;2018-03-27 11:14:24.384009
601178;EZ10_G2-005;52.4819821917;13.3574257974;-2.2119147778;0;98;f;2018-03-27 13:14:24+02;2018-03-27 11:14:24.94839
601179;EZ10_G2-005;52.4819821904;13.3574257997;-2.2119877338;0;98;f;2018-03-27 13:14:25+02;2018-03-27 11:14:25.384657
601180;EZ10_G2-005;52.4819821893;13.3574258018;-2.2121865749;0;98;f;2018-03-27 13:14:25+02;2018-03-27 11:14:25.91861
601181;EZ10_G2-005;52.4819821888;13.3574258058;-2.2121007442;0;98;f;2018-03-27 13:14:26+02;2018-03-27 11:14:26.419994
601182;EZ10_G2-005;52.4819821883;13.3574258059;-2.2119231224;0;98;f;2018-03-27 13:14:26+02;2018-03-27 11:14:26.948631
601183;EZ10_G2-005;52.4819821863;13.3574258082;-2.2120945454;0;98;f;2018-03-27 13:14:27+02;2018-03-27 11:14:27.417149
601184;EZ10_G2-005;52.4819821858;13.3574258086;-2.2121009827;0;98;f;2018-03-27 13:14:27+02;2018-03-27 11:14:27.932605
601185;EZ10_G2-005;52.4819821845;13.3574258102;-2.2119395733;0;98;f;2018-03-27 13:14:28+02;2018-03-27 11:14:28.41767
601186;EZ10_G2-005;52.4819821818;13.3574258141;-2.2119333744;0;98;f;2018-03-27 13:14:28+02;2018-03-27 11:14:29.017224
601187;EZ10_G2-005;52.4819821793;13.3574258159;-2.2120871544;0;98;f;2018-03-27 13:14:29+02;2018-03-27 11:14:29.417838
601188;EZ10_G2-005;52.4819821777;13.3574258171;-2.212141037;0;98;f;2018-03-27 13:14:29+02;2018-03-27 11:14:29.917873
601189;EZ10_G2-005;52.4819821777;13.3574258171;-2.212141037;0;98;f;2018-03-27 13:14:29+02;2018-03-27 11:14:29.928329
601190;EZ10_G2-005;52.481982177;13.3574258211;-2.2121055126;0;98;f;2018-03-27 13:14:30+02;2018-03-27 11:14:30.385032
601191;EZ10_G2-005;52.4819821763;13.3574258193;-2.2119543552;0;98;f;2018-03-27 13:14:30+02;2018-03-27 11:14:31.018791
601192;EZ10_G2-005;52.4819821748;13.3574258236;-2.2118918896;0;98;f;2018-03-27 13:14:31+02;2018-03-27 11:14:31.417344
601193;EZ10_G2-005;52.4819821737;13.3574258248;-2.2121124268;0;98;f;2018-03-27 13:14:31+02;2018-03-27 11:14:31.908397
601194;EZ10_G2-005;52.4819821733;13.3574258253;-2.2119317055;0;98;f;2018-03-27 13:14:32+02;2018-03-27 11:14:32.382448
601195;EZ10_G2-005;52.4819821732;13.3574258268;-2.2118844986;0;98;f;2018-03-27 13:14:32+02;2018-03-27 11:14:32.896376
601196;EZ10_G2-005;52.4819821712;13.357425829;-2.2120540142;0;98;f;2018-03-27 13:14:33+02;2018-03-27 11:14:33.425495
601197;EZ10_G2-005;52.4819821701;13.357425829;-2.2119657993;0;98;f;2018-03-27 13:14:33+02;2018-03-27 11:14:33.916792
601198;EZ10_G2-005;52.4819821681;13.357425831;-2.2118489742;0;98;f;2018-03-27 13:14:34+02;2018-03-27 11:14:34.386374
601199;EZ10_G2-005;52.4819821671;13.3574258295;-2.2119469643;0;98;f;2018-03-27 13:14:34+02;2018-03-27 11:14:34.948861
601200;EZ10_G2-005;52.4819821645;13.3574258326;-2.211943388;0;98;f;2018-03-27 13:14:35+02;2018-03-27 11:14:35.383779
601201;EZ10_G2-005;52.4819821626;13.3574258308;-2.2121446133;0;98;t;2018-03-27 13:14:35+02;2018-03-27 11:14:35.907644
601202;EZ10_G2-005;52.4819821586;13.3574258303;-2.2120199203;0;98;t;2018-03-27 13:14:36+02;2018-03-27 11:14:36.384567
601203;EZ10_G2-005;52.4819821606;13.3574258253;-2.211824894;0;98;t;2018-03-27 13:14:36+02;2018-03-27 11:14:36.948714
601204;EZ10_G2-005;52.4819821598;13.3574258269;-2.2120678425;0;98;t;2018-03-27 13:14:37+02;2018-03-27 11:14:37.385081
601205;EZ10_G2-005;52.4819821612;13.3574258264;-2.2119970322;0;98;t;2018-03-27 13:14:37+02;2018-03-27 11:14:37.917199
601206;EZ10_G2-005;52.4819821603;13.3574258261;-2.2119252682;0;98;t;2018-03-27 13:14:38+02;2018-03-27 11:14:38.41775
601207;EZ10_G2-005;52.4819821615;13.3574258253;-2.2119529247;0;98;f;2018-03-27 13:14:38+02;2018-03-27 11:14:38.916718
601208;EZ10_G2-005;52.481982159;13.3574258259;-2.2120220661;0;98;f;2018-03-27 13:14:39+02;2018-03-27 11:14:39.385663
601209;EZ10_G2-005;52.481982159;13.3574258232;-2.2120277882;0;98;f;2018-03-27 13:14:39+02;2018-03-27 11:14:39.919029
601210;EZ10_G2-005;52.4819821578;13.3574258258;-2.2120170593;0;98;f;2018-03-27 13:14:40+02;2018-03-27 11:14:40.384601
601211;EZ10_G2-005;52.4819821592;13.3574258203;-2.21189785;0;98;f;2018-03-27 13:14:40+02;2018-03-27 11:14:41.01677
601212;EZ10_G2-005;52.481982158;13.3574258253;-2.2118546963;0;98;f;2018-03-27 13:14:41+02;2018-03-27 11:14:41.3835
601213;EZ10_G2-005;52.4819821576;13.3574258277;-2.2120308876;0;98;f;2018-03-27 13:14:41+02;2018-03-27 11:14:41.90764
601214;EZ10_G2-005;52.4819821576;13.3574258277;-2.2120308876;0;98;f;2018-03-27 13:14:41+02;2018-03-27 11:14:42.321408
601215;EZ10_G2-005;52.4819821558;13.3574258306;-2.2119424343;0;98;f;2018-03-27 13:14:42+02;2018-03-27 11:14:43.322741
601216;EZ10_G2-005;52.4819821561;13.3574258327;-2.2119512558;0;98;f;2018-03-27 13:14:42+02;2018-03-27 11:14:43.333629
601217;EZ10_G2-005;52.481982156;13.357425838;-2.2121171951;0;98;f;2018-03-27 13:14:43+02;2018-03-27 11:14:43.424826
601218;EZ10_G2-005;52.4819821582;13.3574258382;-2.2120690346;0;98;f;2018-03-27 13:14:43+02;2018-03-27 11:14:43.888794
601219;EZ10_G2-005;52.4819821596;13.3574258437;-2.2119991779;0;98;f;2018-03-27 13:14:44+02;2018-03-27 11:14:44.394023
601220;EZ10_G2-005;52.4819821622;13.3574258431;-2.211940527;0;98;f;2018-03-27 13:14:44+02;2018-03-27 11:14:45.017538
601221;EZ10_G2-005;52.4819821624;13.3574258504;-2.2118573189;0;98;f;2018-03-27 13:14:45+02;2018-03-27 11:14:45.384767
601222;EZ10_G2-005;52.4819821633;13.3574258489;-2.2121140957;0;98;f;2018-03-27 13:14:45+02;2018-03-27 11:14:45.919181
601223;EZ10_G2-005;52.4819821615;13.3574258501;-2.2121143341;0;98;f;2018-03-27 13:14:46+02;2018-03-27 11:14:46.390739
