id;vehicle_id;latitude;longitude;theta;speed;battery;doors;last_seen;created_at
769069;EZ10_G2-005;52.4821657312;13.3572238815;-0.6863538623;0;66;t;2018-04-05 14:28:34+02;2018-04-05 12:28:34.565724
769070;EZ10_G2-005;52.4821657282;13.3572238876;-0.6861611605;0;66;t;2018-04-05 14:28:35+02;2018-04-05 12:28:35.077915
769071;EZ10_G2-005;52.4821657331;13.35722388;-0.6860619783;0;66;t;2018-04-05 14:28:35+02;2018-04-05 12:28:35.578001
769072;EZ10_G2-005;52.4821657348;13.3572238842;-0.6861171126;0;66;t;2018-04-05 14:28:36+02;2018-04-05 12:28:36.119434
769073;EZ10_G2-005;52.4821657324;13.3572238902;-0.6866641045;0;66;t;2018-04-05 14:28:36+02;2018-04-05 12:28:36.550998
769074;EZ10_G2-005;52.4821657339;13.3572238815;-0.6866454482;0;66;t;2018-04-05 14:28:37+02;2018-04-05 12:28:37.078378
769075;EZ10_G2-005;52.4821657341;13.3572238876;-0.68630445;0;66;t;2018-04-05 14:28:37+02;2018-04-05 12:28:37.558482
769076;EZ10_G2-005;52.4821657403;13.3572238834;-0.686147213;0;66;t;2018-04-05 14:28:38+02;2018-04-05 12:28:38.098461
769077;EZ10_G2-005;52.4821657401;13.3572238787;-0.6865753531;0;66;t;2018-04-05 14:28:38+02;2018-04-05 12:28:38.555031
769078;EZ10_G2-005;52.4821657319;13.3572238853;-0.6863891482;0;66;t;2018-04-05 14:28:39+02;2018-04-05 12:28:39.078324
769079;EZ10_G2-005;52.4821657311;13.3572238759;-0.6865887642;0;66;t;2018-04-05 14:28:39+02;2018-04-05 12:28:39.553588
769080;EZ10_G2-005;52.4821657332;13.3572238746;-0.6863791347;0;66;t;2018-04-05 14:28:40+02;2018-04-05 12:28:40.098577
769081;EZ10_G2-005;52.4821657273;13.3572238879;-0.6865144372;0;66;t;2018-04-05 14:28:40+02;2018-04-05 12:28:40.55562
769082;EZ10_G2-005;52.4821657261;13.3572238845;-0.6863226295;0;66;t;2018-04-05 14:28:41+02;2018-04-05 12:28:41.078638
769083;EZ10_G2-005;52.4821657273;13.3572238783;-0.6865222454;0;66;t;2018-04-05 14:28:41+02;2018-04-05 12:28:41.55413
769084;EZ10_G2-005;52.4821657274;13.3572238832;-0.6861778498;0;66;t;2018-04-05 14:28:42+02;2018-04-05 12:28:42.058287
769085;EZ10_G2-005;52.4821657239;13.3572238862;-0.6863619685;0;66;t;2018-04-05 14:28:42+02;2018-04-05 12:28:42.555752
769086;EZ10_G2-005;52.4821657287;13.3572238821;-0.6864035726;0;66;t;2018-04-05 14:28:43+02;2018-04-05 12:28:43.058667
769087;EZ10_G2-005;52.4821657279;13.3572238876;-0.6865708232;0;66;t;2018-04-05 14:28:43+02;2018-04-05 12:28:43.553731
769088;EZ10_G2-005;52.482165733;13.3572238742;-0.6863902807;0;66;t;2018-04-05 14:28:44+02;2018-04-05 12:28:44.118621
769089;EZ10_G2-005;52.4821657313;13.3572238689;-0.6864497662;0;66;t;2018-04-05 14:28:44+02;2018-04-05 12:28:44.556964
769090;EZ10_G2-005;52.4821657305;13.3572238797;-0.6863089204;0;66;t;2018-04-05 14:28:45+02;2018-04-05 12:28:45.077982
769091;EZ10_G2-005;52.4821657312;13.3572238845;-0.6863574386;0;66;t;2018-04-05 14:28:45+02;2018-04-05 12:28:45.558985
769092;EZ10_G2-005;52.482165736;13.3572238877;-0.6867247224;0;66;t;2018-04-05 14:28:46+02;2018-04-05 12:28:46.097647
769093;EZ10_G2-005;52.4821657342;13.357223888;-0.6866292357;0;66;t;2018-04-05 14:28:46+02;2018-04-05 12:28:46.554947
769094;EZ10_G2-005;52.482165743;13.357223892;-0.6861339211;0;66;t;2018-04-05 14:28:47+02;2018-04-05 12:28:47.077973
769095;EZ10_G2-005;52.4821657482;13.357223881;-0.686288476;0;66;t;2018-04-05 14:28:47+02;2018-04-05 12:28:47.555938
769096;EZ10_G2-005;52.482165745;13.3572238925;-0.6865944862;0;66;t;2018-04-05 14:28:48+02;2018-04-05 12:28:48.11763
769097;EZ10_G2-005;52.4821657469;13.3572238941;-0.6865676045;0;66;t;2018-04-05 14:28:48+02;2018-04-05 12:28:48.555831
769098;EZ10_G2-005;52.4821657437;13.3572238958;-0.6864894629;0;66;t;2018-04-05 14:28:49+02;2018-04-05 12:28:49.078481
769099;EZ10_G2-005;52.4821657494;13.3572238908;-0.6863858104;0;66;t;2018-04-05 14:28:49+02;2018-04-05 12:28:49.557885
