id;vehicle_id;latitude;longitude;theta;speed;battery;doors;last_seen;created_at
573927;EZ10_G2-005;52.4821631954;13.3572258047;-0.7039473653;0;83;f;2018-03-23 11:02:54+01;2018-03-23 10:02:54.741657
573930;EZ10_G2-005;52.4821631937;13.3572257929;-0.7040475607;0;83;f;2018-03-23 11:02:56+01;2018-03-23 10:02:56.253647
573932;EZ10_G2-005;52.4821631926;13.3572257742;-0.704144299;0;83;f;2018-03-23 11:02:57+01;2018-03-23 10:02:57.318106
573934;EZ10_G2-005;52.4821631866;13.3572257618;-0.7038612366;0;83;f;2018-03-23 11:02:58+01;2018-03-23 10:02:58.317679
573935;EZ10_G2-005;52.4821631787;13.3572257673;-0.7040013671;0;83;f;2018-03-23 11:02:58+01;2018-03-23 10:02:58.733479
573936;EZ10_G2-005;52.4821631719;13.3572257845;-0.703915298;0;83;t;2018-03-23 11:02:59+01;2018-03-23 10:02:59.29373
573937;EZ10_G2-005;52.482163167;13.3572257892;-0.7039903402;0;83;t;2018-03-23 11:02:59+01;2018-03-23 10:02:59.73332
573940;EZ10_G2-005;52.482163214;13.3572258287;-0.704110384;0;83;t;2018-03-23 11:03:01+01;2018-03-23 10:03:01.280484
573941;EZ10_G2-005;52.482163233;13.3572258528;-0.7042015791;0;83;t;2018-03-23 11:03:01+01;2018-03-23 10:03:01.733534
573942;EZ10_G2-005;52.4821632493;13.3572258609;-0.7041528225;0;83;t;2018-03-23 11:03:02+01;2018-03-23 10:03:02.232431
573944;EZ10_G2-005;52.4821632807;13.3572258912;-0.7043190598;0;83;t;2018-03-23 11:03:03+01;2018-03-23 10:03:03.232659
573950;EZ10_G2-005;52.4821633357;13.357225934;-0.7042947412;0;83;t;2018-03-23 11:03:06+01;2018-03-23 10:03:06.253638
573951;EZ10_G2-005;52.4821633398;13.3572259316;-0.704323709;0;83;t;2018-03-23 11:03:06+01;2018-03-23 10:03:06.753493
573952;EZ10_G2-005;52.4821633476;13.3572259434;-0.704146564;0;83;t;2018-03-23 11:03:07+01;2018-03-23 10:03:07.241656
573954;EZ10_G2-005;52.4821633476;13.3572259363;-0.7040154934;0;83;t;2018-03-23 11:03:08+01;2018-03-23 10:03:08.315022
573956;EZ10_G2-005;52.482163337;13.357225935;-0.7039995193;0;83;t;2018-03-23 11:03:09+01;2018-03-23 10:03:09.293803
573961;EZ10_G2-005;52.4821633092;13.357225936;-0.7039164901;0;83;t;2018-03-23 11:03:11+01;2018-03-23 10:03:11.732991
573962;EZ10_G2-005;52.4821633036;13.3572259304;-0.7039443851;0;83;t;2018-03-23 11:03:12+01;2018-03-23 10:03:12.241538
573963;EZ10_G2-005;52.4821633029;13.3572259382;-0.7038853168;0;83;t;2018-03-23 11:03:12+01;2018-03-23 10:03:12.752489
573965;EZ10_G2-005;52.4821632944;13.3572259262;-0.7039555311;0;83;t;2018-03-23 11:03:13+01;2018-03-23 10:03:13.732456
573966;EZ10_G2-005;52.4821632964;13.3572259363;-0.7039420009;0;83;t;2018-03-23 11:03:14+01;2018-03-23 10:03:14.253386
573970;EZ10_G2-005;52.4821632907;13.3572259289;-0.7039529681;0;83;t;2018-03-23 11:03:16+01;2018-03-23 10:03:16.232581
573973;EZ10_G2-005;52.4821632896;13.3572259422;-0.7039539218;0;83;t;2018-03-23 11:03:17+01;2018-03-23 10:03:17.733446
573976;EZ10_G2-005;52.4821632942;13.3572259405;-0.7039811015;0;83;t;2018-03-23 11:03:19+01;2018-03-23 10:03:19.273847
573977;EZ10_G2-005;52.482163293;13.3572259274;-0.7040444016;0;83;t;2018-03-23 11:03:19+01;2018-03-23 10:03:19.733766
573978;EZ10_G2-005;52.482163295;13.3572259316;-0.7040074468;0;83;t;2018-03-23 11:03:20+01;2018-03-23 10:03:20.253373
573928;EZ10_G2-005;52.4821631974;13.3572258058;-0.7039909959;0;83;f;2018-03-23 11:02:55+01;2018-03-23 10:02:55.29268
573929;EZ10_G2-005;52.4821631933;13.3572257919;-0.7040615082;0;83;f;2018-03-23 11:02:55+01;2018-03-23 10:02:55.732287
573931;EZ10_G2-005;52.4821631916;13.3572257777;-0.704054296;0;83;f;2018-03-23 11:02:56+01;2018-03-23 10:02:56.733377
573933;EZ10_G2-005;52.4821631919;13.3572257722;-0.7040151358;0;83;f;2018-03-23 11:02:57+01;2018-03-23 10:02:57.73287
573938;EZ10_G2-005;52.4821631786;13.3572257962;-0.7040236592;0;83;t;2018-03-23 11:03:00+01;2018-03-23 10:03:00.25216
573939;EZ10_G2-005;52.4821631972;13.3572258146;-0.7041609883;0;83;t;2018-03-23 11:03:00+01;2018-03-23 10:03:00.732289
573943;EZ10_G2-005;52.4821632643;13.3572258694;-0.7042281628;0;83;t;2018-03-23 11:03:02+01;2018-03-23 10:03:02.801253
573945;EZ10_G2-005;52.4821632964;13.3572258962;-0.7043014765;0;83;t;2018-03-23 11:03:03+01;2018-03-23 10:03:03.73232
573946;EZ10_G2-005;52.4821633051;13.3572259044;-0.7042878866;0;83;t;2018-03-23 11:03:04+01;2018-03-23 10:03:04.232239
573947;EZ10_G2-005;52.4821633171;13.3572259203;-0.7042302489;0;83;t;2018-03-23 11:03:04+01;2018-03-23 10:03:04.732608
573948;EZ10_G2-005;52.4821633223;13.357225923;-0.7042784691;0;83;t;2018-03-23 11:03:05+01;2018-03-23 10:03:05.29387
573949;EZ10_G2-005;52.4821633334;13.3572259381;-0.7042304873;0;83;t;2018-03-23 11:03:05+01;2018-03-23 10:03:05.732955
573953;EZ10_G2-005;52.4821633487;13.3572259422;-0.7042014003;0;83;t;2018-03-23 11:03:07+01;2018-03-23 10:03:07.73228
573955;EZ10_G2-005;52.4821633468;13.3572259438;-0.7039635777;0;83;t;2018-03-23 11:03:08+01;2018-03-23 10:03:08.732478
573957;EZ10_G2-005;52.4821633332;13.3572259422;-0.7039775252;0;83;t;2018-03-23 11:03:09+01;2018-03-23 10:03:09.73345
