id;vehicle_id;latitude;longitude;theta;speed;battery;doors;last_seen;created_at
358219;EZ10_G2-005;52.4821800482;13.3571980655;-0.6889100671;0;34;f;2018-03-09 10:02:06+01;2018-03-09 09:02:06.540814
358221;EZ10_G2-005;52.4821801169;13.3571980556;-0.6884183884;0;34;f;2018-03-09 10:02:07+01;2018-03-09 09:02:07.47556
358223;EZ10_G2-005;52.4821801632;13.3571980426;-0.6892155409;0;34;f;2018-03-09 10:02:08+01;2018-03-09 09:02:08.472525
358224;EZ10_G2-005;52.4821801847;13.3571980367;-0.6887369752;0;34;f;2018-03-09 10:02:08+01;2018-03-09 09:02:09.016593
358227;EZ10_G2-005;52.482180231;13.3571980116;-0.6887637973;0;34;f;2018-03-09 10:02:10+01;2018-03-09 09:02:10.47636
358229;EZ10_G2-005;52.4821802573;13.3571980019;-0.6887598038;0;34;f;2018-03-09 10:02:11+01;2018-03-09 09:02:11.470988
358230;EZ10_G2-005;52.4821802626;13.3571979913;-0.6890519857;0;34;f;2018-03-09 10:02:11+01;2018-03-09 09:02:11.975588
358231;EZ10_G2-005;52.4821802627;13.3571979929;-0.6887990832;0;34;f;2018-03-09 10:02:12+01;2018-03-09 09:02:12.469471
358233;EZ10_G2-005;52.4821802687;13.3571980059;-0.6885651946;0;34;f;2018-03-09 10:02:13+01;2018-03-09 09:02:13.470556
358234;EZ10_G2-005;52.482180263;13.3571980049;-0.6884966493;0;34;f;2018-03-09 10:02:13+01;2018-03-09 09:02:13.984292
358235;EZ10_G2-005;52.4821802613;13.357198005;-0.6887644529;0;34;f;2018-03-09 10:02:14+01;2018-03-09 09:02:14.469643
358239;EZ10_G2-005;52.4821802544;13.3571979997;-0.6890740991;0;34;f;2018-03-09 10:02:15+01;2018-03-09 09:02:15.987065
358242;EZ10_G2-005;52.48218025;13.3571979951;-0.6886705756;0;34;f;2018-03-09 10:02:17+01;2018-03-09 09:02:17.475631
358243;EZ10_G2-005;52.4821802505;13.357197991;-0.6887812018;0;34;f;2018-03-09 10:02:17+01;2018-03-09 09:02:17.975319
358245;EZ10_G2-005;52.4821802474;13.3571979874;-0.6884854436;0;34;f;2018-03-09 10:02:18+01;2018-03-09 09:02:19.01639
358247;EZ10_G2-005;52.482180243;13.3571979789;-0.6888370514;0;34;f;2018-03-09 10:02:19+01;2018-03-09 09:02:19.976356
358248;EZ10_G2-005;52.4821802415;13.3571979806;-0.6887061;0;34;f;2018-03-09 10:02:20+01;2018-03-09 09:02:20.477375
