id;vehicle_id;latitude;longitude;theta;speed;battery;doors;last_seen;created_at
151095;EZ10_G2-005;52.4821722444;13.3572162498;-0.7253445983;0;93;f;2018-03-01 12:58:18+01;2018-03-01 11:58:18.423048
151096;EZ10_G2-005;52.4821722444;13.3572162498;-0.7253445983;0;93;f;2018-03-01 12:58:18+01;2018-03-01 11:58:18.439783
151097;EZ10_G2-005;52.4821722606;13.3572162621;-0.7250873446;0;93;f;2018-03-01 12:58:18+01;2018-03-01 11:58:18.941371
151098;EZ10_G2-005;52.4821722627;13.3572162594;-0.7251885533;0;93;f;2018-03-01 12:58:19+01;2018-03-01 11:58:19.419882
151099;EZ10_G2-005;52.4821722626;13.3572162567;-0.7253337502;0;93;f;2018-03-01 12:58:19+01;2018-03-01 11:58:19.940462
151100;EZ10_G2-005;52.4821722637;13.3572162568;-0.7254809737;0;93;f;2018-03-01 12:58:20+01;2018-03-01 11:58:20.41875
151101;EZ10_G2-005;52.4821722692;13.3572162651;-0.7255606651;0;93;f;2018-03-01 12:58:20+01;2018-03-01 11:58:20.973962
151102;EZ10_G2-005;52.4821722717;13.3572162651;-0.7256509066;0;93;f;2018-03-01 12:58:21+01;2018-03-01 11:58:21.429062
151103;EZ10_G2-005;52.4821722766;13.3572162673;-0.725269258;0;93;f;2018-03-01 12:58:21+01;2018-03-01 11:58:21.954354
151104;EZ10_G2-005;52.4821722793;13.3572162659;-0.7251880169;0;93;f;2018-03-01 12:58:22+01;2018-03-01 11:58:22.419367
151105;EZ10_G2-005;52.4821722833;13.3572162686;-0.7253685594;0;93;f;2018-03-01 12:58:22+01;2018-03-01 11:58:22.941313
151106;EZ10_G2-005;52.4821722798;13.3572162605;-0.7252182961;0;93;f;2018-03-01 12:58:23+01;2018-03-01 11:58:23.419317
151107;EZ10_G2-005;52.4821722791;13.3572162577;-0.7253645658;0;93;f;2018-03-01 12:58:23+01;2018-03-01 11:58:23.962167
151108;EZ10_G2-005;52.4821722816;13.3572162624;-0.725050509;0;93;f;2018-03-01 12:58:24+01;2018-03-01 11:58:24.422843
151109;EZ10_G2-005;52.4821722876;13.3572162639;-0.7253266573;0;93;f;2018-03-01 12:58:24+01;2018-03-01 11:58:24.933868
151110;EZ10_G2-005;52.4821722838;13.3572162518;-0.7252808809;0;93;f;2018-03-01 12:58:25+01;2018-03-01 11:58:25.41894
151111;EZ10_G2-005;52.4821722857;13.3572162467;-0.7250750661;0;93;f;2018-03-01 12:58:25+01;2018-03-01 11:58:25.934013
151112;EZ10_G2-005;52.4821722864;13.3572162446;-0.7251654863;0;93;f;2018-03-01 12:58:26+01;2018-03-01 11:58:26.435019
151113;EZ10_G2-005;52.4821724733;13.3572159019;-0.7242357135;-0.0549287684;93;f;2018-03-01 12:58:26+01;2018-03-01 11:58:26.934268
151114;EZ10_G2-005;52.4821726518;13.3572155883;-0.7225840688;-0.110157311;93;f;2018-03-01 12:58:27+01;2018-03-01 11:58:27.430176
151115;EZ10_G2-005;52.4821731568;13.3572146447;-0.7138925791;-0.247999236;93;f;2018-03-01 12:58:27+01;2018-03-01 11:58:27.929023
151116;EZ10_G2-005;52.4821740308;13.3572129652;-0.6975528002;-0.3587462306;93;f;2018-03-01 12:58:28+01;2018-03-01 11:58:28.433756
