id;vehicle_id;latitude;longitude;theta;speed;battery;doors;last_seen;created_at
387378;EZ10_G2-005;52.4821712499;13.3572081316;-0.6122083664;0;33;f;2018-03-12 11:36:15+01;2018-03-12 10:36:15.56583
387379;EZ10_G2-005;52.4821712569;13.3572081314;-0.6124263406;0;33;f;2018-03-12 11:36:15+01;2018-03-12 10:36:15.63136
387380;EZ10_G2-005;52.4821712616;13.3572081311;-0.6125455499;0;33;f;2018-03-12 11:36:16+01;2018-03-12 10:36:16.131451
387381;EZ10_G2-005;52.4821712627;13.3572081301;-0.612428844;0;33;f;2018-03-12 11:36:16+01;2018-03-12 10:36:16.630838
387382;EZ10_G2-005;52.4821712714;13.3572081346;-0.6124660969;0;33;f;2018-03-12 11:36:17+01;2018-03-12 10:36:17.128237
387383;EZ10_G2-005;52.4821712672;13.3572081343;-0.6124711633;0;33;f;2018-03-12 11:36:17+01;2018-03-12 10:36:17.639492
387384;EZ10_G2-005;52.4821712724;13.3572081331;-0.6123866439;0;33;f;2018-03-12 11:36:18+01;2018-03-12 10:36:18.191053
387385;EZ10_G2-005;52.4821712672;13.3572081292;-0.612385869;0;33;f;2018-03-12 11:36:18+01;2018-03-12 10:36:18.631208
387386;EZ10_G2-005;52.4821712684;13.3572081271;-0.6124047041;0;33;f;2018-03-12 11:36:19+01;2018-03-12 10:36:19.151273
387387;EZ10_G2-005;52.482171269;13.3572081267;-0.6124017835;0;33;f;2018-03-12 11:36:19+01;2018-03-12 10:36:19.631087
387388;EZ10_G2-005;52.4821712671;13.3572081251;-0.6124652028;0;33;f;2018-03-12 11:36:20+01;2018-03-12 10:36:20.195579
387389;EZ10_G2-005;52.4821712694;13.3572081254;-0.6122177839;0;33;f;2018-03-12 11:36:20+01;2018-03-12 10:36:20.63117
387390;EZ10_G2-005;52.4821712688;13.3572081255;-0.6124709845;0;33;f;2018-03-12 11:36:21+01;2018-03-12 10:36:21.151051
387391;EZ10_G2-005;52.4821712666;13.3572081226;-0.612444222;0;33;f;2018-03-12 11:36:21+01;2018-03-12 10:36:21.632319
387392;EZ10_G2-005;52.4821712725;13.3572081239;-0.6125349998;0;33;f;2018-03-12 11:36:22+01;2018-03-12 10:36:22.128561
387393;EZ10_G2-005;52.482171271;13.3572081223;-0.6124374866;0;33;f;2018-03-12 11:36:22+01;2018-03-12 10:36:22.660132
387394;EZ10_G2-005;52.4821712711;13.3572081217;-0.6123867035;0;33;f;2018-03-12 11:36:23+01;2018-03-12 10:36:23.15145
387395;EZ10_G2-005;52.482171269;13.3572081206;-0.6124069095;0;33;f;2018-03-12 11:36:23+01;2018-03-12 10:36:23.641114
387396;EZ10_G2-005;52.4821712605;13.3572081148;-0.6123842001;0;33;f;2018-03-12 11:36:24+01;2018-03-12 10:36:24.191305
387397;EZ10_G2-005;52.482171263;13.3572081191;-0.612438798;0;33;f;2018-03-12 11:36:24+01;2018-03-12 10:36:24.631451
387398;EZ10_G2-005;52.4821712613;13.3572081194;-0.6124779582;0;33;f;2018-03-12 11:36:25+01;2018-03-12 10:36:25.24002
387399;EZ10_G2-005;52.4821712583;13.357208114;-0.6123510599;0;33;f;2018-03-12 11:36:25+01;2018-03-12 10:36:25.632501
387400;EZ10_G2-005;52.4821712707;13.3572081198;-0.6123869419;0;33;f;2018-03-12 11:36:26+01;2018-03-12 10:36:26.191326
387401;EZ10_G2-005;52.4821712661;13.3572081145;-0.6123911738;0;33;f;2018-03-12 11:36:26+01;2018-03-12 10:36:26.630555
387402;EZ10_G2-005;52.4821712657;13.3572081145;-0.612229526;0;33;f;2018-03-12 11:36:27+01;2018-03-12 10:36:27.128135
387403;EZ10_G2-005;52.4821712628;13.3572081127;-0.6125651002;0;33;f;2018-03-12 11:36:27+01;2018-03-12 10:36:27.639519
387404;EZ10_G2-005;52.4821712598;13.3572081089;-0.6124386787;0;33;f;2018-03-12 11:36:28+01;2018-03-12 10:36:28.131097
387405;EZ10_G2-005;52.4821712547;13.3572081063;-0.6123301983;0;33;f;2018-03-12 11:36:28+01;2018-03-12 10:36:28.630912
387406;EZ10_G2-005;52.4821712555;13.3572081094;-0.6126198769;0;33;f;2018-03-12 11:36:29+01;2018-03-12 10:36:29.131594
387407;EZ10_G2-005;52.4821712532;13.3572081088;-0.6123158336;0;33;f;2018-03-12 11:36:29+01;2018-03-12 10:36:29.630848
387408;EZ10_G2-005;52.4821712577;13.3572081101;-0.6122133136;0;33;f;2018-03-12 11:36:30+01;2018-03-12 10:36:30.240666
387409;EZ10_G2-005;52.4821712581;13.3572081079;-0.6124013066;0;33;f;2018-03-12 11:36:30+01;2018-03-12 10:36:30.631155
387410;EZ10_G2-005;52.4821712552;13.3572081106;-0.612405777;0;33;f;2018-03-12 11:36:31+01;2018-03-12 10:36:31.151285
387411;EZ10_G2-005;52.4821712587;13.3572081156;-0.6123987436;0;33;f;2018-03-12 11:36:31+01;2018-03-12 10:36:31.630998
387412;EZ10_G2-005;52.4821712539;13.3572081137;-0.6122929454;0;33;f;2018-03-12 11:36:32+01;2018-03-12 10:36:32.129113
387413;EZ10_G2-005;52.482171247;13.3572081101;-0.6124998331;0;33;f;2018-03-12 11:36:32+01;2018-03-12 10:36:32.659336
387414;EZ10_G2-005;52.4821712546;13.3572081115;-0.6123920083;0;33;f;2018-03-12 11:36:33+01;2018-03-12 10:36:33.151319
