id;vehicle_id;latitude;longitude;theta;speed;battery;doors;last_seen;created_at
123238;EZ10_G2-005;52.482174438;13.3572172236;-0.6442331672;0;32;f;2018-02-27 13:02:27+01;2018-02-27 12:02:27.990313
123239;EZ10_G2-005;52.482174438;13.3572172236;-0.6442331672;0;32;f;2018-02-27 13:02:27+01;2018-02-27 12:02:28.042521
123240;EZ10_G2-005;52.4821744397;13.3572172243;-0.6442324519;0;32;f;2018-02-27 13:02:28+01;2018-02-27 12:02:28.274588
123241;EZ10_G2-005;52.4821744445;13.3572172287;-0.6446626186;0;32;f;2018-02-27 13:02:28+01;2018-02-27 12:02:28.774565
123242;EZ10_G2-005;52.4821744411;13.357217223;-0.6442639828;0;32;f;2018-02-27 13:02:29+01;2018-02-27 12:02:29.315707
123243;EZ10_G2-005;52.4821744395;13.3572172223;-0.644133687;0;32;f;2018-02-27 13:02:29+01;2018-02-27 12:02:29.783422
123244;EZ10_G2-005;52.4821744402;13.3572172296;-0.6446323991;0;32;f;2018-02-27 13:02:30+01;2018-02-27 12:02:30.294574
123245;EZ10_G2-005;52.4821744403;13.3572172289;-0.644652009;0;32;f;2018-02-27 13:02:30+01;2018-02-27 12:02:30.755315
123246;EZ10_G2-005;52.482174437;13.357217225;-0.6440372467;0;32;f;2018-02-27 13:02:31+01;2018-02-27 12:02:31.314247
123247;EZ10_G2-005;52.482174435;13.3572172249;-0.6443269849;0;32;f;2018-02-27 13:02:31+01;2018-02-27 12:02:31.775211
123248;EZ10_G2-005;52.4821744358;13.357217229;-0.6446882486;0;32;f;2018-02-27 13:02:32+01;2018-02-27 12:02:32.25634
123249;EZ10_G2-005;52.482174434;13.357217224;-0.6446568966;0;32;f;2018-02-27 13:02:32+01;2018-02-27 12:02:32.78179
123250;EZ10_G2-005;52.4821744319;13.3572172243;-0.6446147561;0;32;f;2018-02-27 13:02:33+01;2018-02-27 12:02:33.314311
123251;EZ10_G2-005;52.4821744348;13.3572172229;-0.6443601251;0;32;f;2018-02-27 13:02:33+01;2018-02-27 12:02:33.7741
123252;EZ10_G2-005;52.4821744365;13.3572172238;-0.6443517208;0;32;f;2018-02-27 13:02:34+01;2018-02-27 12:02:34.294246
123253;EZ10_G2-005;52.4821744379;13.357217218;-0.6443856359;0;32;f;2018-02-27 13:02:34+01;2018-02-27 12:02:34.774392
123254;EZ10_G2-005;52.4821744344;13.3572172093;-0.6441352367;0;32;f;2018-02-27 13:02:35+01;2018-02-27 12:02:35.314114
123255;EZ10_G2-005;52.4821744344;13.3572172071;-0.6443126798;0;32;f;2018-02-27 13:02:35+01;2018-02-27 12:02:35.755203
123256;EZ10_G2-005;52.4821744368;13.3572172023;-0.6444284916;0;32;f;2018-02-27 13:02:36+01;2018-02-27 12:02:36.27431
123257;EZ10_G2-005;52.4821744364;13.3572172005;-0.6444775462;0;32;f;2018-02-27 13:02:36+01;2018-02-27 12:02:36.773543
123258;EZ10_G2-005;52.4821744326;13.3572171984;-0.6443343163;0;32;f;2018-02-27 13:02:37+01;2018-02-27 12:02:37.261925
123259;EZ10_G2-005;52.4821744348;13.3572172047;-0.6444545388;0;32;f;2018-02-27 13:02:37+01;2018-02-27 12:02:37.774294
123260;EZ10_G2-005;52.4821744378;13.3572172031;-0.6441745162;0;32;f;2018-02-27 13:02:38+01;2018-02-27 12:02:38.274061
123261;EZ10_G2-005;52.4821744373;13.3572172026;-0.6444639564;0;32;f;2018-02-27 13:02:38+01;2018-02-27 12:02:38.774354
123262;EZ10_G2-005;52.4821744336;13.3572171967;-0.6443327665;0;32;f;2018-02-27 13:02:39+01;2018-02-27 12:02:39.313677
123263;EZ10_G2-005;52.4821744348;13.3572171952;-0.6443961263;0;32;f;2018-02-27 13:02:39+01;2018-02-27 12:02:39.814015
123264;EZ10_G2-005;52.4821744363;13.3572171998;-0.6447641253;0;32;f;2018-02-27 13:02:40+01;2018-02-27 12:02:40.2936
123265;EZ10_G2-005;52.4821744415;13.3572172072;-0.6446063519;0;32;f;2018-02-27 13:02:40+01;2018-02-27 12:02:40.774953
123266;EZ10_G2-005;52.4821744368;13.3572172018;-0.6444289684;0;32;f;2018-02-27 13:02:41+01;2018-02-27 12:02:41.274925
123267;EZ10_G2-005;52.4821744362;13.3572172051;-0.6444212198;0;32;f;2018-02-27 13:02:41+01;2018-02-27 12:02:41.77367
123268;EZ10_G2-005;52.4821745712;13.3572169105;-0.6441428661;0.0269918311;32;f;2018-02-27 13:02:42+01;2018-02-27 12:02:42.28185
123269;EZ10_G2-005;52.4821747236;13.357216583;-0.6440945864;-0.1104048565;32;f;2018-02-27 13:02:42+01;2018-02-27 12:02:42.782087
123270;EZ10_G2-005;52.4821751171;13.3572157651;-0.6389604211;-0.2205310911;32;f;2018-02-27 13:02:43+01;2018-02-27 12:02:43.27378
123271;EZ10_G2-005;52.4821758476;13.3572141902;-0.6244038343;-0.3311590254;32;f;2018-02-27 13:02:43+01;2018-02-27 12:02:43.78178
123272;EZ10_G2-005;52.4821768614;13.3572118889;-0.608245492;-0.4145402014;32;f;2018-02-27 13:02:44+01;2018-02-27 12:02:44.293897
123273;EZ10_G2-005;52.4821779624;13.3572093106;-0.5948522687;-0.4430881441;32;f;2018-02-27 13:02:44+01;2018-02-27 12:02:44.773675
123274;EZ10_G2-005;52.4821791243;13.357206517;-0.5830379128;-0.4434605539;32;f;2018-02-27 13:02:45+01;2018-02-27 12:02:45.3137
123275;EZ10_G2-005;52.4821802834;13.3572036761;-0.5739812851;-0.4437357783;32;f;2018-02-27 13:02:45+01;2018-02-27 12:02:45.753902
123276;EZ10_G2-005;52.4821814191;13.3572008452;-0.5668974519;-0.4438825548;32;f;2018-02-27 13:02:46+01;2018-02-27 12:02:46.255141
123277;EZ10_G2-005;52.4821825521;13.357197979;-0.5614306927;-0.4439706504;32;f;2018-02-27 13:02:46+01;2018-02-27 12:02:46.754012
123278;EZ10_G2-005;52.4821836802;13.3571950805;-0.5587274432;-0.4439977407;32;f;2018-02-27 13:02:47+01;2018-02-27 12:02:47.282029
123279;EZ10_G2-005;52.4821847557;13.3571923128;-0.5587007999;-0.4439975917;32;f;2018-02-27 13:02:47+01;2018-02-27 12:02:47.774097
123280;EZ10_G2-005;52.4821858127;13.3571895305;-0.557864666;-0.415985316;32;f;2018-02-27 13:02:48+01;2018-02-27 12:02:48.293832
123281;EZ10_G2-005;52.4821868316;13.3571868489;-0.5589070916;-0.4159519374;32;f;2018-02-27 13:02:48+01;2018-02-27 12:02:48.774228
