id;vehicle_id;latitude;longitude;theta;speed;battery;doors;last_seen;created_at
146344;EZ10_G2-005;52.4821757156;13.3572054335;-0.6767742038;0;38;f;2018-02-28 11:30:01+01;2018-02-28 10:30:01.795055
146345;EZ10_G2-005;52.4821757165;13.3572054377;-0.6771185994;0;38;f;2018-02-28 11:30:02+01;2018-02-28 10:30:02.292847
146346;EZ10_G2-005;52.4821757169;13.3572054398;-0.6766953468;0;38;f;2018-02-28 11:30:02+01;2018-02-28 10:30:02.785064
146348;EZ10_G2-005;52.4821757277;13.357205444;-0.6762642264;0;38;f;2018-02-28 11:30:03+01;2018-02-28 10:30:03.785407
146351;EZ10_G2-005;52.4821757222;13.3572054752;-0.676748991;0;38;f;2018-02-28 11:30:05+01;2018-02-28 10:30:05.325381
146352;EZ10_G2-005;52.4821757202;13.3572054993;-0.6765246987;0;38;f;2018-02-28 11:30:05+01;2018-02-28 10:30:05.76481
146354;EZ10_G2-005;52.4821757275;13.3572055431;-0.6767932773;0;38;f;2018-02-28 11:30:06+01;2018-02-28 10:30:06.785333
146364;EZ10_G2-005;52.4821757537;13.3572056879;-0.6769663692;0;38;f;2018-02-28 11:30:11+01;2018-02-28 10:30:11.785893
146347;EZ10_G2-005;52.4821757231;13.3572054429;-0.6770550013;0;38;f;2018-02-28 11:30:03+01;2018-02-28 10:30:03.315406
146349;EZ10_G2-005;52.4821757319;13.3572054477;-0.6765186787;0;38;f;2018-02-28 11:30:04+01;2018-02-28 10:30:04.286068
146350;EZ10_G2-005;52.4821757232;13.3572054554;-0.6765836477;0;38;f;2018-02-28 11:30:04+01;2018-02-28 10:30:04.784872
146353;EZ10_G2-005;52.482175722;13.3572055145;-0.6767378449;0;38;f;2018-02-28 11:30:06+01;2018-02-28 10:30:06.285921
146355;EZ10_G2-005;52.4821757318;13.3572055686;-0.6769939661;0;38;f;2018-02-28 11:30:07+01;2018-02-28 10:30:07.274461
146356;EZ10_G2-005;52.4821757345;13.357205588;-0.6766795516;0;38;f;2018-02-28 11:30:07+01;2018-02-28 10:30:07.765538
146357;EZ10_G2-005;52.4821757398;13.3572056107;-0.6769583821;0;38;f;2018-02-28 11:30:08+01;2018-02-28 10:30:08.286189
146358;EZ10_G2-005;52.4821757456;13.3572056264;-0.676905036;0;38;f;2018-02-28 11:30:08+01;2018-02-28 10:30:08.766129
146359;EZ10_G2-005;52.4821757549;13.3572056502;-0.6770808697;0;38;f;2018-02-28 11:30:09+01;2018-02-28 10:30:09.285938
