id;vehicle_id;latitude;longitude;theta;speed;battery;doors;last_seen;created_at
71987;EZ10_G2-005;52.4821719006;13.357214355;-0.7168654799;0;41;f;2018-02-22 13:35:09+01;2018-02-22 12:35:09.24045
71988;EZ10_G2-005;52.4821719007;13.3572143641;-0.7168584466;0;41;f;2018-02-22 13:35:09+01;2018-02-22 12:35:09.728639
71993;EZ10_G2-005;52.4821718758;13.3572143431;-0.7170266509;0;41;f;2018-02-22 13:35:12+01;2018-02-22 12:35:12.228931
71982;EZ10_G2-005;52.4821719125;13.3572143479;-0.7167716622;0;41;f;2018-02-22 13:35:06+01;2018-02-22 12:35:06.790556
71983;EZ10_G2-005;52.4821719219;13.3572143669;-0.716587007;0;41;f;2018-02-22 13:35:07+01;2018-02-22 12:35:07.230019
71984;EZ10_G2-005;52.4821719206;13.3572143745;-0.7168806791;0;41;f;2018-02-22 13:35:07+01;2018-02-22 12:35:07.734696
71985;EZ10_G2-005;52.4821719058;13.3572143519;-0.716955483;0;41;f;2018-02-22 13:35:08+01;2018-02-22 12:35:08.229836
71986;EZ10_G2-005;52.4821719071;13.3572143611;-0.7168782353;0;41;f;2018-02-22 13:35:08+01;2018-02-22 12:35:08.740808
71989;EZ10_G2-005;52.4821718879;13.3572143537;-0.7167116404;0;41;f;2018-02-22 13:35:10+01;2018-02-22 12:35:10.231636
71990;EZ10_G2-005;52.4821718807;13.3572143457;-0.7169942856;0;41;f;2018-02-22 13:35:10+01;2018-02-22 12:35:10.732782
71991;EZ10_G2-005;52.4821718844;13.3572143538;-0.7167153955;0;41;f;2018-02-22 13:35:11+01;2018-02-22 12:35:11.292815
71992;EZ10_G2-005;52.4821718823;13.3572143513;-0.7167311907;0;41;f;2018-02-22 13:35:11+01;2018-02-22 12:35:11.772646
71999;EZ10_G2-005;52.4821718879;13.3572143494;-0.7167844772;0;41;f;2018-02-22 13:35:15+01;2018-02-22 12:35:15.232865
72000;EZ10_G2-005;52.4821718907;13.3572143594;-0.7169395089;0;41;f;2018-02-22 13:35:15+01;2018-02-22 12:35:15.732762
72002;EZ10_G2-005;52.4821718859;13.3572143629;-0.7170053124;0;41;f;2018-02-22 13:35:16+01;2018-02-22 12:35:16.733046
72003;EZ10_G2-005;52.4821718856;13.3572143586;-0.7166280746;0;41;f;2018-02-22 13:35:17+01;2018-02-22 12:35:17.233011
72004;EZ10_G2-005;52.4821718819;13.3572143559;-0.7168467641;0;41;f;2018-02-22 13:35:17+01;2018-02-22 12:35:17.740565
72005;EZ10_G2-005;52.4821718835;13.3572143616;-0.7164942026;0;41;f;2018-02-22 13:35:18+01;2018-02-22 12:35:18.252706
72006;EZ10_G2-005;52.4821718814;13.3572143563;-0.7168790102;0;41;f;2018-02-22 13:35:18+01;2018-02-22 12:35:18.732635
72007;EZ10_G2-005;52.4821718835;13.3572143605;-0.7166911364;0;41;f;2018-02-22 13:35:19+01;2018-02-22 12:35:19.293167
72011;EZ10_G2-005;52.4821718787;13.3572143649;-0.7165083289;0;41;f;2018-02-22 13:35:21+01;2018-02-22 12:35:21.232166
72012;EZ10_G2-005;52.4821718776;13.3572143626;-0.7167149782;0;41;f;2018-02-22 13:35:21+01;2018-02-22 12:35:21.731998
72014;EZ10_G2-005;52.4821718794;13.3572143672;-0.7166475654;0;41;f;2018-02-22 13:35:22+01;2018-02-22 12:35:22.802046
72016;EZ10_G2-005;52.4821718728;13.3572143584;-0.7166618109;0;41;f;2018-02-22 13:35:23+01;2018-02-22 12:35:23.732819
72020;EZ10_G2-005;52.4821718839;13.3572143723;-0.716940105;0;41;f;2018-02-22 13:35:25+01;2018-02-22 12:35:25.733047
72021;EZ10_G2-005;52.4821718813;13.3572143624;-0.7169824839;0;41;f;2018-02-22 13:35:26+01;2018-02-22 12:35:26.342081
72022;EZ10_G2-005;52.4821718898;13.3572143736;-0.7166804671;0;41;f;2018-02-22 13:35:26+01;2018-02-22 12:35:26.728887
72023;EZ10_G2-005;52.4821718841;13.3572143601;-0.7171142101;0;41;f;2018-02-22 13:35:27+01;2018-02-22 12:35:27.231728
72027;EZ10_G2-005;52.4821718897;13.3572143783;-0.7170085907;0;41;f;2018-02-22 13:35:29+01;2018-02-22 12:35:29.340882
72028;EZ10_G2-005;52.4821718946;13.3572143892;-0.7167291641;0;41;f;2018-02-22 13:35:29+01;2018-02-22 12:35:29.741991
72029;EZ10_G2-005;52.4821718872;13.3572143756;-0.7169203758;0;41;f;2018-02-22 13:35:30+01;2018-02-22 12:35:30.252626
